game_id,game_outcome,players,ranked_status,timestamp
90425804,0,loui8sdstk|||,1,2015-05-20 12:27:08.106
90427432,0,loui8sdstk|||,1,2015-05-20 13:04:56.922
90747409,1,diggs|||,1,2015-05-22 11:55:47.583
90853727,0,diggs|||,1,2015-05-23 00:44:39.409
90865501,1,diggs|||,1,2015-05-23 01:43:54.776
90912391,1,diggs|||,1,2015-05-23 07:48:19.910
90931904,0,dicedstk|||,1,2015-05-23 10:42:33.373
90942070,1,bumster|||,0,2015-05-23 10:47:31.637
91029847,0,diggs|||,0,2015-05-24 03:54:57.834
91042484,1,diggs|||,0,2015-05-24 04:48:42.604
91045380,1,diggs|||,0,2015-05-24 05:44:14.506
91088666,1,bumster|||,0,2015-05-24 10:19:31.202
91096125,1,loui8sdstk|diggs|smatties|bumster,0,2015-05-24 12:02:31.343
91102257,1,loui8sdstk|smatties|diggs|bumster,0,2015-05-24 11:26:58.824
91153491,1,diggs|||,1,2015-05-25 09:45:49.505
91155562,1,loui8sdstk|||,1,2015-05-25 10:23:09.753
91157821,1,loui8sdstk|||,1,2015-05-25 11:03:49.028
91273181,0,loui8sdstk|||,1,2015-05-26 09:20:13.343
91275620,1,loui8sdstk|||,1,2015-05-26 10:07:59.102
91279434,1,diggs|||,1,2015-05-26 11:17:07.986
91340206,0,bumster|||,0,2015-05-27 08:52:20.682
91348614,0,bumster|diggs||,0,2015-05-27 11:44:18.605
91351947,1,diggs|||,1,2015-05-27 10:55:17.063
91352615,,,,2015-05-27 11:08:55.973
91620221,1,bumster|diggs||,0,2015-05-29 11:49:12.361
91646817,1,smatties|bumster||,1,2015-05-30 00:04:15.807
91648991,1,bumster|menelaus34||,0,2015-05-30 01:26:17.502
91655846,0,bumster|smatties||,0,2015-05-29 23:35:23.045
91657516,0,bumster|menelaus34||,0,2015-05-30 00:40:15.528
91720256,0,bumster|menelaus34||,0,2015-05-30 02:03:18.138
91730056,0,bumster|||,0,2015-05-30 05:35:49.509
91751586,1,diggs|menelaus34|bumster|,0,2015-05-30 09:02:57.996
91770404,1,smatties|bumster|diggs|,0,2015-05-30 11:32:51.093
91782413,0,bumster|smatties|diggs|,0,2015-05-30 12:20:32.431
91798666,0,smatties|diggs|bumster|,0,2015-05-31 00:44:45.555
91829219,0,diggs|||,1,2015-05-31 05:25:02.243
91883770,1,loui8sdstk|diggs||,1,2015-05-31 06:22:44.325
91887138,1,menelaus34|smatties|loui8sdstk|bumster,0,2015-05-31 07:24:45.488
91900345,1,menelaus34|diggs||,0,2015-05-31 08:23:45.259
92051199,0,loui8sdstk|||,1,2015-06-01 12:00:39.740
92052481,0,loui8sdstk|||,1,2015-06-01 12:29:28.391
92124345,1,mwaxy|||,1,2015-06-02 11:14:06.205
92125890,1,loui8sdstk|||,1,2015-06-02 11:42:55.530
92130984,1,loui8sdstk|||,1,2015-06-02 12:29:55.573
92151401,1,mwaxy|||,1,2015-06-03 01:45:23.990
92188026,0,mwaxy|||,1,2015-06-03 10:45:23.653
92297755,0,mwaxy|||,1,2015-06-04 08:54:12.132
92318220,1,mwaxy|||,0,2015-06-04 12:02:51.860
92332889,1,mwaxy|||,1,2015-06-04 13:55:17.364
92349730,0,mwaxy|||,1,2015-06-05 05:53:05.957
92358547,1,mwaxy|||,1,2015-06-05 06:34:00.200
92363512,1,mwaxy|||,1,2015-06-05 07:15:55.134
92365704,1,mwaxy|||,1,2015-06-05 08:00:26.539
92369909,1,mwaxy|||,1,2015-06-05 09:20:28.209
92375246,0,mwaxy|||,1,2015-06-05 08:47:53.243
92387934,1,loui8sdstk|||,1,2015-06-05 11:27:23.146
92409132,0,loui8sdstk|||,1,2015-06-05 12:46:23.660
92450005,1,loui8sdstk|||,1,2015-06-05 11:59:00.433
92452462,1,mwaxy|||,0,2015-06-05 12:38:24.075
92460553,1,mwaxy|||,0,2015-06-05 13:13:52.903
92473839,1,bumster|||,0,2015-06-05 22:37:39.741
92479701,0,menelaus34|diggs||,0,2015-06-06 02:23:19.860
92486557,1,mwaxy|||,1,2015-06-06 03:12:50.511
92499398,0,mwaxy|||,0,2015-06-06 05:53:51.198
92500367,1,mwaxy|||,0,2015-06-06 04:37:41.175
92502350,1,mwaxy|||,1,2015-06-06 05:19:28.350
92506242,0,bumster|menelaus34||,0,2015-06-06 06:39:18.940
92541697,0,loui8sdstk|||,1,2015-06-06 11:33:15.790
92544517,0,loui8sdstk|||,1,2015-06-06 12:21:00.695
92567565,1,mwaxy|||,1,2015-06-07 00:03:41.091
92573249,0,mwaxy|||,1,2015-06-06 23:27:10.842
92650774,1,menelaus34|diggs||,0,2015-06-07 05:57:48.507
92660818,0,mwaxy|||,1,2015-06-07 06:53:33.369
92685944,1,bumster|smatties|diggs|,0,2015-06-07 11:34:38.314
92691895,1,loui8sdstk|||,0,2015-06-07 12:21:55.565
92719597,1,mwaxy|||,1,2015-06-08 03:19:39.089
92729322,1,loui8sdstk|||,1,2015-06-08 04:22:03.651
92731517,0,mwaxy|||,1,2015-06-08 04:08:42.990
92732898,0,mwaxy|||,1,2015-06-08 04:41:01.706
92732911,1,diggs|||,1,2015-06-08 04:41:31.915
92733807,0,loui8sdstk|||,1,2015-06-08 05:00:36.091
92738353,1,loui8sdstk|diggs||,1,2015-06-08 06:29:48.670
92743453,0,diggs|loui8sdstk|menelaus34|,0,2015-06-08 05:49:37.364
92761516,1,bumster|diggs||,0,2015-06-08 08:29:29.865
92784061,1,loui8sdstk|||,1,2015-06-08 11:32:41.418
92787947,1,loui8sdstk|||,1,2015-06-08 13:04:25.196
92823484,1,loui8sdstk|||,1,2015-06-08 12:16:06.042
92869599,0,mwaxy|||,1,2015-06-09 08:26:38.911
92897522,1,loui8sdstk|||,1,2015-06-09 11:48:50.645
92935713,0,mwaxy|||,1,2015-06-10 05:48:53.628
92937925,0,mwaxy|||,1,2015-06-10 06:41:20.050
92946160,1,mwaxy|||,0,2015-06-10 08:40:56.781
92948354,0,mwaxy|||,0,2015-06-10 09:26:57.805
92983689,1,diggs|||,1,2015-06-10 11:10:01.858
93024410,1,loui8sdstk|||,1,2015-06-10 12:26:31.721
93107186,1,mwaxy|||,1,2015-06-11 05:45:35.118
93108937,1,mwaxy|||,1,2015-06-11 06:39:33.762
93141864,0,diggs|||,1,2015-06-11 11:16:26.282
93143095,0,mwaxy|||,1,2015-06-11 11:42:25.341
93152977,0,loui8sdstk|diggs||,0,2015-06-11 12:04:20.773
93296013,0,bumster|smatties|mwaxy|,0,2015-06-13 00:46:51.443
93297461,1,diggs|||,1,2015-06-13 01:39:21.189
93299066,1,diggs|||,1,2015-06-13 02:27:23.502
93303578,1,mwaxy|||,1,2015-06-12 22:50:06.691
93304144,0,mwaxy|||,1,2015-06-12 23:30:30.605
93304906,0,bumster|mwaxy|smatties|,0,2015-06-13 00:13:04.198
93309909,0,menelaus34|diggs||,0,2015-06-13 03:07:03.782
93315942,0,diggs|||,1,2015-06-13 05:11:42.629
93327343,1,diggs|||,1,2015-06-13 05:54:22.306
93352708,0,bumster|loui8sdstk|diggs|,0,2015-06-13 10:54:20.266
93360092,1,loui8sdstk|bumster|diggs|,0,2015-06-13 10:11:03.178
93366736,0,bumster|loui8sdstk|diggs|,0,2015-06-13 12:05:03.017
93487028,0,loui8sdstk|||,1,2015-06-14 10:07:46.835
93489336,0,loui8sdstk|||,1,2015-06-14 10:51:22.546
93501269,0,loui8sdstk|||,1,2015-06-14 11:28:45.309
93503186,0,loui8sdstk|||,1,2015-06-14 12:07:56.334
93512630,0,loui8sdstk|||,1,2015-06-14 12:55:26.500
93691234,0,loui8sdstk|||,1,2015-06-16 12:16:27.333
93756166,1,loui8sdstk|||,1,2015-06-17 12:33:06.085
93872322,0,diggs|||,1,2015-06-18 11:03:45.972
93873439,0,dicedstk|||,1,2015-06-18 11:26:03.202
93940897,0,loui8sdstk|diggs||,1,2015-06-19 10:27:24.981
93943803,1,loui8sdstk|diggs||,1,2015-06-19 11:15:19.913
93947020,0,loui8sdstk|bumster|diggs|,0,2015-06-19 12:09:41.070
93949284,0,loui8sdstk|bumster|diggs|,0,2015-06-19 12:51:08.261
93993134,1,menelaus34|diggs||,0,2015-06-20 03:30:05.501
93995369,0,menelaus34|diggs||,0,2015-06-20 04:24:03.952
94029392,0,dicedstk|||,1,2015-06-20 07:38:59.605
94134727,0,mwaxy|||,1,2015-06-21 03:52:44.222
94137108,1,mwaxy|||,1,2015-06-21 04:44:48.023
94142756,1,menelaus34|loui8sdstk|smatties|diggs,0,2015-06-21 05:23:53.683
94143695,1,mwaxy|||,1,2015-06-21 05:42:11.134
94147482,0,smatties|loui8sdstk|menelaus34|,0,2015-06-21 06:58:00.119
94151755,0,smatties|menelaus34|loui8sdstk|,0,2015-06-21 06:21:11.523
94175697,0,loui8sdstk|||,1,2015-06-21 10:52:48.445
94368879,0,diggs|||,1,2015-06-23 10:43:42.922
94372683,1,loui8sdstk|||,1,2015-06-23 11:55:57.275
94869093,1,mwaxy|diggs||,0,2015-06-27 03:59:01.458
94880819,0,mwaxy|diggs||,0,2015-06-27 04:35:32.204
94886581,1,dicedstk|||,1,2015-06-27 06:28:25.626
94953435,1,diggs|||,1,2015-06-28 00:47:06.491
94954715,1,diggs|menelaus34||,0,2015-06-28 01:33:40.533
94956095,0,menelaus34|||,0,2015-06-28 02:16:38.014
94965706,1,menelaus34|||,0,2015-06-28 03:05:49.842
95288665,1,loui8sdstk|||,1,2015-06-30 11:04:02.431
95421343,1,loui8sdstk|||,1,2015-07-01 11:17:05.780
95512953,1,loui8sdstk|||,1,2015-07-02 11:05:40.457
95522660,0,loui8sdstk|||,1,2015-07-02 11:52:29.519
96599388,0,mwaxy|loui8sdstk|menelaus34|,0,2015-07-11 06:31:26.590
96608527,1,loui8sdstk|mwaxy|menelaus34|,0,2015-07-11 07:01:31.190
96665277,0,loui8sdstk|menelaus34|mwaxy|,0,2015-07-11 08:28:09.459
96669247,1,menelaus34|bumster||,0,2015-07-11 09:50:22.483
96670383,0,loui8sdstk|mwaxy|menelaus34|,0,2015-07-11 07:39:25.201
96681531,0,mwaxy|bumster|menelaus34|,0,2015-07-11 10:31:29.100
96686498,1,diggs|||,0,2015-07-11 11:59:13.016
96691555,0,mwaxy|diggs||,0,2015-07-11 11:22:06.976
96721538,0,diggs|||,1,2015-07-12 00:53:35.834
96727563,1,menelaus34|diggs||,0,2015-07-12 03:58:12.414
96729962,1,diggs|menelaus34||,0,2015-07-12 04:50:01.697
96735220,0,mwaxy|||,0,2015-07-12 04:30:47.073
96737861,1,diggs|menelaus34|bumster|,0,2015-07-12 05:30:30.641
96747798,1,menelaus34|diggs||,0,2015-07-12 07:18:00.132
96750326,1,diggs|menelaus34|bumster|smatties,0,2015-07-12 06:23:28.477
96779524,0,loui8sdstk|||,1,2015-07-12 12:24:47.365
96782418,0,loui8sdstk|||,1,2015-07-12 11:40:06.510
96913207,0,menelaus34|||,0,2015-07-13 11:23:20.594
96920401,0,menelaus34|||,0,2015-07-13 12:23:10.909
97023183,0,loui8sdstk|||,1,2015-07-14 11:45:22.041
97025731,0,loui8sdstk|||,1,2015-07-14 12:36:15.876
97065006,0,menelaus34|||,0,2015-07-14 23:53:03.109
97065820,1,menelaus34|||,0,2015-07-15 00:45:24.417
97068938,1,menelaus34|||,0,2015-07-15 03:09:30.545
97077908,0,menelaus34|||,0,2015-07-15 06:33:08.631
97324390,0,loui8sdstk|||,1,2015-07-17 12:51:31.806
97329043,1,loui8sdstk|||,1,2015-07-17 14:31:04.358
97330348,0,loui8sdstk|||,1,2015-07-17 13:38:27.309
97339917,0,diggs|||,0,2015-07-18 00:51:18.307
97381032,1,diggs|||,0,2015-07-18 01:37:08.719
97492849,0,diggs|||,1,2015-07-19 01:15:48.636
97512187,1,diggs|loui8sdstk|bumster|smatties,0,2015-07-19 05:17:04.595
97513851,0,bumster|loui8sdstk|diggs|smatties,0,2015-07-19 05:49:50.867
97515275,0,menelaus34|smatties|diggs|loui8sdstk,0,2015-07-19 06:18:19.150
97582580,0,loui8sdstk|||,1,2015-07-19 11:46:26.739
97584889,1,loui8sdstk|||,1,2015-07-19 12:37:22.082
97643239,1,menelaus34|||,0,2015-07-20 07:17:25.525
97718558,0,loui8sdstk|||,1,2015-07-21 10:35:35.052
97720317,0,diggs|||,1,2015-07-21 08:54:31.429
97722435,1,loui8sdstk|||,1,2015-07-21 09:37:09.974
97724108,0,loui8sdstk|||,1,2015-07-21 10:08:10.678
97727808,0,loui8sdstk|diggs||,1,2015-07-21 11:20:10.287
97778756,1,menelaus34|||,0,2015-07-21 23:26:43.462
97779164,0,menelaus34|||,0,2015-07-22 00:15:57.499
97835806,1,loui8sdstk|||,1,2015-07-22 09:41:21.266
97844223,0,loui8sdstk|||,1,2015-07-22 10:26:26.926
97846227,1,loui8sdstk|||,1,2015-07-22 11:03:18.356
97882820,1,menelaus34|||,0,2015-07-23 02:06:37.455
97884326,1,menelaus34|||,0,2015-07-23 03:19:10.565
97885836,0,menelaus34|||,0,2015-07-23 04:17:00.262
97887161,1,menelaus34|||,0,2015-07-23 04:57:04.135
97941672,0,menelaus34|||,0,2015-07-23 00:48:15.727
97942121,1,menelaus34|||,0,2015-07-23 01:21:46.219
97943428,1,menelaus34|||,0,2015-07-23 02:39:56.559
98115534,1,loui8sdstk|||,1,2015-07-24 10:55:15.664
98121085,0,loui8sdstk|||,1,2015-07-24 11:52:23.710
98122040,1,diggs|||,1,2015-07-24 12:07:04.160
98125257,0,diggs|loui8sdstk||,0,2015-07-24 12:57:08.930
98165351,1,diggs|||,0,2015-07-25 03:35:42.926
98178344,0,diggs|||,1,2015-07-25 05:16:22.277
98217585,1,loui8sdstk|||,1,2015-07-25 10:52:59.920
98224578,1,loui8sdstk|||,1,2015-07-25 11:36:22.207
98226518,1,loui8sdstk|||,1,2015-07-25 12:04:42.512
98338365,0,diggs|||,1,2015-07-26 05:56:25.095
98345064,1,diggs|||,1,2015-07-26 06:28:43.266
98368987,1,bumster|diggs|loui8sdstk|smatties,0,2015-07-26 10:21:26.356
98377893,1,loui8sdstk|||,1,2015-07-26 11:14:54.710
98444650,0,smatties|||,0,2015-07-27 10:15:54.375
98557168,1,diggs|||,1,2015-07-28 09:15:55.613
98570151,1,loui8sdstk|diggs||,1,2015-07-28 10:10:26.802
98581019,0,loui8sdstk|diggs||,0,2015-07-28 11:08:02.346
98654816,0,loui8sdstk|diggs||,1,2015-07-29 10:00:39.136
98667700,1,diggs|loui8sdstk|bumster|,0,2015-07-29 11:25:31.738
98868354,,,,2015-07-31 10:20:45.033
98873070,,,,2015-07-31 10:45:47.595
98875166,,,,2015-07-31 11:16:52.168
98877830,,,,2015-07-31 11:55:05.529
98880107,0,diggs|||,1,2015-07-31 10:48:51.432
98883466,1,diggs|||,1,2015-07-31 11:41:43.134
99007855,,,,2015-08-01 09:19:42.027
99009971,1,diggs|bumster||,1,2015-08-01 09:59:50.581
99012039,1,bumster|diggs||,1,2015-08-01 08:45:11.869
99023258,1,diggs|menelaus34||,0,2015-08-01 10:53:28.679
99031608,1,diggs|menelaus34||,0,2015-08-01 11:34:42.604
99057355,0,bumster|smatties||,1,2015-08-02 00:01:28.914
99085624,0,diggs|||,1,2015-08-02 04:05:20.845
99092427,1,diggs|||,1,2015-08-02 04:48:19.748
99323578,0,diggs|||,1,2015-08-04 10:03:28.600
99323933,,,,2015-08-04 10:10:21.424
99326175,0,diggs|loui8sdstk||,1,2015-08-04 10:50:40.801
99333972,,,,2015-08-04 11:19:23.189
99334891,0,loui8sdstk|||,1,2015-08-04 11:37:17.094
99336591,1,loui8sdstk|||,1,2015-08-04 12:10:21.609
99443144,0,diggs|loui8sdstk||,1,2015-08-05 09:43:27.263
99445966,1,loui8sdstk|||,1,2015-08-05 10:35:29.943
99646636,0,loui8sdstk|||,1,2015-08-07 10:18:30.551
99649527,1,diggs|||,1,2015-08-07 11:04:50.538
99658175,0,loui8sdstk|||,1,2015-08-07 10:57:06.081
99671951,1,loui8sdstk|||,1,2015-08-07 11:59:13.773
99847051,1,bumster|||,0,2015-08-09 01:17:12.681
99859805,1,bumster|smatties||,1,2015-08-09 03:43:15.542
99876589,0,smatties|diggs|bumster|,0,2015-08-09 06:01:42.313
99878658,0,diggs|bumster|smatties|,0,2015-08-09 06:40:46.706
100026397,1,diggs|||,1,2015-08-10 09:29:09.724
100028487,0,diggs|loui8sdstk||,0,2015-08-10 10:06:05.107
100040891,1,diggs|loui8sdstk||,0,2015-08-10 10:48:35.203
100042624,1,loui8sdstk|||,1,2015-08-10 11:20:22.936
100106017,1,diggs|||,1,2015-08-11 10:38:32.877
100446456,0,loui8sdstk|||,1,2015-08-14 10:37:09.614
100449259,0,loui8sdstk|||,1,2015-08-14 11:21:44.460
100462162,1,bumster|smatties|loui8sdstk|diggs,0,2015-08-14 12:03:42.347
100465324,1,smatties|loui8sdstk|bumster|diggs,0,2015-08-14 12:52:45.361
100468346,1,smatties|diggs|loui8sdstk|bumster,0,2015-08-14 13:48:19.331
100584498,1,diggs|menelaus34||,0,2015-08-15 13:20:09.962
100646689,1,menelaus34|||,0,2015-08-16 00:10:00.242
100648109,1,menelaus34|||,0,2015-08-16 01:06:44.099
100661267,0,smatties|bumster|diggs|,0,2015-08-16 02:41:14.109
100669609,0,smatties|loui8sdstk|diggs|bumster,0,2015-08-16 05:36:34.351
100671439,0,smatties|bumster|diggs|,0,2015-08-16 03:24:04.109
100675479,1,smatties|diggs||,0,2015-08-16 04:49:13.160
100681911,0,smatties|loui8sdstk|diggs|bumster,0,2015-08-16 06:19:55.879
100692624,1,smatties|||,0,2015-08-16 07:06:22.879
100776277,0,loui8sdstk|||,1,2015-08-17 09:47:47.096
100776775,1,diggs|||,1,2015-08-17 09:56:50.174
100780983,1,loui8sdstk|||,1,2015-08-17 10:34:33.716
100912169,0,loui8sdstk|||,1,2015-08-18 09:51:09.152
100983966,0,loui8sdstk|||,1,2015-08-19 10:59:41.030
100995094,0,loui8sdstk|||,1,2015-08-19 11:49:12.905
101127775,0,loui8sdstk|||,1,2015-08-20 09:58:40.035
101131408,0,loui8sdstk|||,1,2015-08-20 10:36:31.948
101133821,0,loui8sdstk|||,1,2015-08-20 11:18:42.910
101144560,0,loui8sdstk|||,1,2015-08-20 12:12:08.373
101146185,1,loui8sdstk|||,1,2015-08-20 12:50:48.303
101323539,0,menelaus34|diggs||,0,2015-08-22 02:46:52.600
101326828,1,menelaus34|||,0,2015-08-22 04:04:00.949
101330166,1,menelaus34|diggs||,0,2015-08-22 03:26:59.183
101371122,0,loui8sdstk|||,1,2015-08-22 09:46:05.283
101374087,0,loui8sdstk|||,0,2015-08-22 10:37:21.046
101376854,1,loui8sdstk|||,0,2015-08-22 11:18:24.951
101436816,1,loui8sdstk|diggs|menelaus34|,0,2015-08-23 04:20:39.687
101440716,0,dicedstk|||,1,2015-08-23 02:54:47.908
101441311,0,menelaus34|diggs|loui8sdstk|,0,2015-08-23 03:09:06.033
101513416,1,loui8sdstk|||,1,2015-08-23 06:27:54.260
101538993,0,smatties|loui8sdstk|mwaxy|bumster,0,2015-08-23 11:14:18.839
101544930,0,loui8sdstk|diggs|smatties|bumster,0,2015-08-23 10:06:01.499
101561268,0,loui8sdstk|||,1,2015-08-23 11:58:32.655
101624019,0,loui8sdstk|||,1,2015-08-24 11:02:36.578
101626799,0,loui8sdstk|||,1,2015-08-24 11:53:07.945
101630645,0,loui8sdstk|||,1,2015-08-24 12:32:05.943
101631888,0,loui8sdstk|||,1,2015-08-24 13:00:00.579
101633744,1,loui8sdstk|||,1,2015-08-24 13:48:18.047
101757908,1,loui8sdstk|||,1,2015-08-25 12:17:19.711
101761981,1,loui8sdstk|||,1,2015-08-25 11:29:55.056
101808656,1,smatties|||,1,2015-08-26 08:38:14.341
101814926,0,dicedstk|||,1,2015-08-26 09:08:23.820
101830143,1,diggs|||,1,2015-08-26 10:46:11.505
101832771,0,loui8sdstk|||,1,2015-08-26 11:30:17.269
101840207,1,loui8sdstk|||,1,2015-08-26 12:11:16.369
101950654,0,dicedstk|||,1,2015-08-27 08:32:40.368
101957963,1,bumster|smatties||,0,2015-08-27 10:39:21.941
101963797,1,loui8sdstk|smatties||,0,2015-08-27 11:33:01.315
101966222,1,loui8sdstk|||,1,2015-08-27 12:19:13.571
101975753,1,loui8sdstk|||,1,2015-08-27 13:01:10.744
102041417,1,loui8sdstk|||,1,2015-08-28 11:12:58.496
102089887,0,menelaus34|diggs||,0,2015-08-29 04:04:22.074
102243624,1,diggs|menelaus34||,0,2015-08-30 00:17:57.519
102244887,1,diggs|menelaus34||,0,2015-08-30 01:04:04.461
102288668,1,diggs|||,1,2015-08-30 08:58:39.217
102496072,1,diggs|||,1,2015-09-01 08:30:48.596
102521083,0,diggs|||,1,2015-09-01 10:54:17.032
102523042,1,diggs|||,1,2015-09-01 11:31:47.293
102635545,1,smatties|||,1,2015-09-02 08:49:56.230
102647029,0,diggs|||,1,2015-09-02 09:25:52.450
102650513,0,diggs|||,1,2015-09-02 10:27:33.414
102722204,0,diggs|||,1,2015-09-03 09:25:42.657
102725020,0,diggs|||,1,2015-09-03 10:18:35.139
102899462,1,smatties|diggs|bumster|,0,2015-09-05 01:52:51.665
102902904,1,mwaxy|||,0,2015-09-04 21:42:18.090
102910747,0,bumster|diggs||,0,2015-09-05 02:26:10.740
103109358,0,diggs|||,1,2015-09-06 08:51:20.487
103114980,1,diggs|||,1,2015-09-06 10:08:44.663
103187688,1,diggs|||,0,2015-09-07 09:10:56.915
103190268,0,diggs|||,0,2015-09-07 09:42:29.380
103417712,1,diggs|||,1,2015-09-09 10:38:08.556
103570266,0,diggs|loui8sdstk||,1,2015-09-10 11:33:39.079
103572482,1,loui8sdstk|||,1,2015-09-10 12:14:09.295
103627625,1,smatties|bumster|diggs|loui8sdstk,0,2015-09-11 10:16:39.357
103632742,0,diggs|||,1,2015-09-11 09:05:17.583
103635039,0,dicedstk|||,1,2015-09-11 09:43:03.255
103710239,0,bumster|loui8sdstk|smatties|diggs,0,2015-09-11 11:03:31.482
103713456,0,loui8sdstk|bumster|smatties|diggs,0,2015-09-11 11:52:08.374
103749421,0,dicedstk|||,1,2015-09-12 03:38:30.650
103779981,0,loui8sdstk|menelaus34|diggs|,0,2015-09-12 07:07:52.509
103792363,0,menelaus34|loui8sdstk|diggs|,0,2015-09-12 07:54:29.641
103795419,0,loui8sdstk|smatties|diggs|menelaus34,0,2015-09-12 08:47:20.303
103798937,1,diggs|loui8sdstk||,0,2015-09-12 09:47:20.071
103935015,0,menelaus34|||,0,2015-09-13 04:54:29.605
103939930,1,diggs|menelaus34|loui8sdstk|,0,2015-09-13 06:25:18.712
103948506,0,loui8sdstk|smatties||,0,2015-09-13 08:44:49.344
103951383,1,loui8sdstk|diggs|menelaus34|,0,2015-09-13 06:51:47.457
103961712,1,smatties|bumster||,0,2015-09-13 09:41:13.624
104008645,0,mwaxy|||,0,2015-09-14 05:46:37.215
104020270,1,mwaxy|||,0,2015-09-14 06:26:27.977
104031351,0,mwaxy|||,0,2015-09-14 07:04:30.702
104044042,1,mwaxy|smatties||,0,2015-09-14 10:39:27.897
104051226,0,mwaxy|smatties||,0,2015-09-14 10:12:14.964
104057224,1,loui8sdstk|||,1,2015-09-14 11:52:17.395
104117446,1,mwaxy|||,0,2015-09-15 05:31:31.399
104157330,1,mwaxy|||,0,2015-09-15 06:12:48.554
104158496,1,mwaxy|||,0,2015-09-15 06:37:49.664
104159687,0,diggs|||,1,2015-09-15 07:02:02.674
104197619,0,loui8sdstk|||,1,2015-09-15 12:30:12.014
104201503,0,loui8sdstk|||,1,2015-09-15 13:12:01.762
104304817,0,mwaxy|||,0,2015-09-16 08:02:28.223
104324682,0,diggs|loui8sdstk|menelaus34|,0,2015-09-16 10:59:55.997
104326508,1,bumster|diggs|menelaus34|loui8sdstk,0,2015-09-16 11:31:36.005
104328706,0,diggs|smatties|loui8sdstk|bumster,0,2015-09-16 12:11:46.648
104380146,1,mwaxy|||,0,2015-09-17 06:44:14.165
104393610,1,diggs|||,1,2015-09-17 08:31:28.608
104407017,0,smatties|||,1,2015-09-17 11:44:00.975
104409612,0,loui8sdstk|||,1,2015-09-17 12:27:05.404
104422008,1,loui8sdstk|||,1,2015-09-17 13:13:23.768
104521982,1,mwaxy|||,0,2015-09-18 06:26:07.610
104522475,1,diggs|||,1,2015-09-18 06:36:30.847
104523393,1,mwaxy|||,0,2015-09-18 06:55:56.903
104524881,1,diggs|||,1,2015-09-18 07:24:42.709
104533104,1,mwaxy|||,0,2015-09-18 07:38:25.000
104575831,1,diggs|loui8sdstk||,0,2015-09-18 13:28:54.152
104614011,0,diggs|||,1,2015-09-19 03:23:38.410
104617459,0,diggs|menelaus34|loui8sdstk|,0,2015-09-19 04:34:31.921
104628757,0,menelaus34|diggs|loui8sdstk|,0,2015-09-19 05:15:16.942
104632535,1,menelaus34|loui8sdstk|diggs|dicedstk,0,2015-09-19 06:12:12.035
104645293,1,menelaus34|dicedstk|loui8sdstk|diggs,0,2015-09-19 07:19:58.002
104648445,1,diggs|loui8sdstk|dicedstk|,0,2015-09-19 08:18:05.860
104775376,0,diggs|menelaus34||,0,2015-09-20 03:49:20.609
104777668,1,diggs|menelaus34||,0,2015-09-20 04:36:52.463
104808852,0,mwaxy|||,0,2015-09-20 08:04:53.861
104815533,1,mwaxy|||,0,2015-09-20 10:01:26.094
104829284,0,mwaxy|loui8sdstk||,0,2015-09-20 11:04:00.822
104831860,0,loui8sdstk|||,1,2015-09-20 11:45:20.861
104859467,0,diggs|||,1,2015-09-21 02:56:50.950
104867462,1,diggs|||,1,2015-09-21 01:38:19.156
104868417,1,diggs|||,1,2015-09-21 02:11:24.906
104878688,1,diggs|mwaxy||,1,2015-09-21 06:27:55.904
104882580,0,diggs|||,1,2015-09-21 04:18:12.480
104941294,1,mwaxy|diggs||,1,2015-09-21 07:20:06.270
104943324,1,mwaxy|diggs||,1,2015-09-21 07:56:06.586
104945772,1,mwaxy|diggs||,1,2015-09-21 08:41:57.622
105025096,0,diggs|||,1,2015-09-22 03:45:17.378
105030302,0,mwaxy|diggs||,1,2015-09-22 05:38:45.474
105042622,0,mwaxy|diggs||,1,2015-09-22 06:36:55.881
105068684,1,loui8sdstk|||,1,2015-09-22 11:29:54.329
105081372,1,loui8sdstk|||,1,2015-09-22 12:14:38.503
105134169,0,diggs|mwaxy||,1,2015-09-23 05:42:25.803
105136647,0,mwaxy|diggs||,1,2015-09-23 06:34:56.185
105199066,0,smatties|diggs|loui8sdstk|,0,2015-09-23 10:20:31.077
105214764,1,mwaxy|loui8sdstk|diggs|,0,2015-09-23 11:51:14.107
105221809,1,diggs|mwaxy|loui8sdstk|,0,2015-09-23 11:20:17.453
105264587,1,diggs|||,1,2015-09-24 04:35:29.770
105290958,1,loui8sdstk|menelaus34||,0,2015-09-24 09:31:26.659
105300705,1,loui8sdstk|menelaus34||,0,2015-09-24 10:16:44.692
105359460,0,mwaxy|diggs||,1,2015-09-25 05:27:39.865
105411055,1,diggs|||,1,2015-09-25 04:03:25.429
105421556,0,mwaxy|diggs||,1,2015-09-25 06:11:27.974
105428550,0,diggs|loui8sdstk||,1,2015-09-25 08:37:03.572
105443850,1,loui8sdstk|diggs|smatties|,0,2015-09-25 10:18:06.747
105447548,1,loui8sdstk|mwaxy|diggs|,0,2015-09-25 11:18:26.262
105458667,1,mwaxy|loui8sdstk|diggs|,0,2015-09-25 12:49:16.777
105458697,0,dicedstk|||,1,2015-09-25 12:49:46.882
105460439,1,mwaxy|diggs|loui8sdstk|,0,2015-09-25 12:07:07.432
105486096,0,dicedstk|||,1,2015-09-26 00:19:27.412
105500567,0,mwaxy|loui8sdstk|menelaus34|,0,2015-09-26 02:46:40.303
